food_id,source,food_item,edible_part_percentage,water_g,kilojoules_kj,kilocalories_kcal,fat_g,sat_fa_g,trans_fa_g,mu_fa_g,pu_fa_g,cholesterol_mg,carbo_g,starch_g,mono_di_g,sugar_g,dietary_fibre,protein_g,salt_g,alcohol_g,retinol_mg,beta_carotene_mg,vitamin_a_are,vitamin_d_mg,vitamin_e_alfa_te,thiamin_mg,riboflavin_mg,niacin_mg,vitamin_b6_mg,folate_mg,vitamin_b12_mg,vitamin_c_mg,calcium_mg,iron_mg,sodium_mg,potassium_mg,magnesium_mg,zinc_mg,selenium_mg,copper_mg,phosphorus_mg,iodine_mg
6.074,Norway,Carrot peas sweet corn frozen,100,81,286,68,0.6,0.1,0,0.1,0.3,0,11,7.3,3.7,0,3.3,3,0,0,0,3015,251,0,0.3,0.16,0.08,1.3,0.13,58,0,12,17,0.6,4,197,21,0.5,0,0.08,67,M
6.075,Norway,Carrot cauliflower green beans peas frozen,100,88,151,36,0.3,0,0,0,0.2,0,4.3,1.1,3.2,0,3.3,2.4,0,0,0,2287,191,0,0.3,0.13,0.07,0.8,0.1,51,0,20,32,0.6,4,203,18,0.4,0,0.07,55,M
6.076,Norway,Cucumber pickled,100,83,156,37,0.7,0.2,0,0,0.3,0,6.1,0,6.1,4.5,1.8,0.7,2.1,0,0,180,15,0,0.2,0.04,0.09,0.2,0.04,8,0,0,17,0.2,825,129,11,0.2,0,0.06,23,M
6.077,Norway,Beetroot pickled,100,84,252,59,0.1,0,0,0,0.1,0,12.5,0,12.5,7.8,1.7,1.3,0.4,0,0,0,0,0,0,0,0,0.1,0,22,0,3,17,0.3,170,180,9,0.3,0,0.05,17,1
6.078,Norway,Cabbage sweet and sour,100,86,124,29,0,0,0,0,0,0,5.1,0,5.1,4,1.7,1.4,1.5,0,0,18,1,0,0,0.04,0.01,0.2,0.15,16,0,10,50,1.2,590,180,10,0.3,0,0.05,23,1
6.079,Norway,Tomato ketchup,100,70,454,107,0.4,0.1,0,0,0.2,0,23.5,4.2,19.3,15,1.2,1.8,2.4,0,0,230,19,0,1.5,0.04,0.02,0.7,0.1,1,0,15,7,0.8,950,400,18,0.2,0,0.15,20,1
6.08,Norway,Tomato purée,100,75,366,87,0.3,0,0,0.1,0.1,0,14.2,0.1,14.1,0,3.6,5,0.6,0,0,1784,149,0,3.6,0.4,0.19,4,0.11,48,0,4,27,1.4,240,1200,26,0.5,0,0.53,94,2
6.081,Norway,Tomato chopped tetrapack,100,93,99,24,0.2,0,0,0,0.1,0,4,0,4,0,1.3,0.8,0,0,0,344,29,0,1.9,0.04,0.03,1,0.14,30,0,17,13,0.4,7,300,13,0.2,0,0.11,22,0
6.102,Norway,Tomato sun dried dry,100,14,1180,280,3,0.4,0,0.5,1.1,0,43,0,43,0,12.3,14.1,5.2,0,0,524,44,0,0,0.53,0.49,9,0.33,68,0,39,110,9.1,2095,3427,194,2,6,1.42,356,0
6.103,Norway,Tomatoes sun dried embedded in oil drained,100,55,797,193,12.5,1.3,0.1,4.9,5.8,2,8.7,0,8.7,0,12.7,5,3.1,0,3,615,54,0,9.1,0.05,0.06,2.2,0.2,29,0,12,69,3.4,1238,882,62,0.6,5,0.47,103,0
6.106,Norway,Wok mix fresh,100,89,139,33,0.2,0,0,0,0.1,0,4.7,0.2,4.5,0,2.6,1.8,0,0,0,1425,119,0,0.5,0.06,0.04,0.7,0.12,38,0,51,41,0.5,11,304,17,0.3,0,0.04,45,M
6.119,Norway,Bamboo shoots canned,58,92,58,14,0.2,0.1,0,0,0.1,0,0.7,0,0.7,0,1.7,1.5,0,0,0,10,1,0,0.6,0.09,0.06,0.5,0.14,3,0,0,13,0.4,4,530,3,1.1,0,0.19,39,M
6.129,Norway,Capers canned,100,84,106,26,0.9,0.2,0,0.1,0.3,0,0.4,0,0.4,0,3.2,2.4,6.9,0,0,83,7,0,0.9,0.02,0.14,0.6,0.02,23,0,4,40,1.7,2769,40,33,0.3,1,0.37,10,60
6.135,Norway,Water chestnuts chinese canned drained,63,86,161,38,0,0,0,0,0,0,7.4,4,3.4,0,2.5,0.9,0,0,0,0,0,0,0.5,0.01,0.03,0.3,0.16,6,0,1,11,0.7,11,140,5,0.4,1,0.1,45,M
6.139,Norway,Nori seaweed dried,100,12,1084,255,0.5,0,0,0,0,0,54.8,54.8,0,0,0,7.9,7.8,0,0,440,37,0,0,0.21,0.32,1.5,0.01,0,0,0,680,3.3,3100,7500,33,0,0,1.6,250,M
6.14,Norway,Ginger canned,60,91,129,30,0.2,0,0,0,0,0,6.3,4.6,1.7,0,0.6,0.6,1.8,0,0,0,0,0,0,0,0.01,0.2,0.06,4,0,2,10,0.2,701,135,16,0.1,0,M,12,0.1
6.141,Norway,Taco sauce medium type Santa Maria,100,89,118,28,0.1,0,M,0,0,M,4,0,4,M,1.7,1.9,1.4,0,0,697,58,0,1.1,0.05,0.03,0.9,0.23,16,0,3,38,0.8,570,390,20,0.2,0,0.08,41,0
6.142,Norway,Taco sauce medium type Old El Paso,100,90,111,26,0,0,M,0,0,M,3.9,0,3.9,M,1.5,1.9,1.9,0,0,355,29,0,0.8,0.03,0.02,0.6,0.16,15,0,0,16,0.5,750,260,12,0.1,0,0.06,26,0
6.556,Norway,Olives green pickled,80,75,618,150,15.3,2,0,11.3,1.3,0,0.5,0,0.5,0,3.3,1,3.9,0,0,231,19,0,3.8,0.02,0.01,0.2,0.03,3,0,0,52,0.5,1556,42,11,0,0,0.12,4,5
6.611,Norway,Olives black in oil canned,80,43,1432,348,36,5,0,25,4,0,1.8,0,1.8,0,4,2.2,8.2,0,0,40,3,0,0.1,0,0,0,0.01,10,0,0,61,1.6,3300,55,22,0.2,0,0.23,29,5
6.736,Norway,Sweet corn canned,100,78,360,85,1.1,0.2,0,0.2,0.4,0,15.4,7.2,8.2,0,1.9,2.5,0.5,0,0,22,2,0,0.1,0.02,0.03,0.7,0.06,35,0,2,4,0.6,186,138,13,0.3,1,0.04,47,1
6.023,Norway,Beans brown dry,100,11,1319,313,1.5,0.2,0,0.1,0.9,0,44.6,40,4.6,0,16.4,22,0.1,0,0,18,1,0,0.3,0.55,0.2,2.2,0.3,394,0,0,135,5,25,1040,131,2,2,0.5,420,2
6.024,Norway,Beans white in tomato sauce canned,100,73,387,92,0.6,0.1,0,0.1,0.3,0,14.3,8.5,5.8,4.3,5,4.8,1.4,0,0,70,6,0,0.4,0.08,0.06,0.5,0.12,33,0,0,48,1.4,550,300,31,0.5,2,0.04,95,3
6.027,Norway,Peas frozen,100,78,283,67,0.4,0.1,0,0,0.2,0,8,3.3,4.8,0,5.5,5.2,0,0,0,390,32,0,0,0.26,0.1,1.7,0.08,64,0,23,24,1.3,2,190,30,0.8,0,0.12,82,0
6.028,Norway,Peas green canned drained,100,82,268,64,1,0.2,0,0.1,0.4,0,7,3.4,3.6,0,4.9,4.3,0.6,0,0,400,33,0,0,0.07,0.04,1,0.05,30,0,9,24,1.1,231,105,18,0.7,1,0.11,65,3
6.029,Norway,Peas yellow dry,100,13,1410,334,2.4,0.4,0,0.3,1.2,0,50,47.6,2.4,0,13,21.6,0.1,0,0,235,19,0,1,0.6,0.3,3,0.13,33,0,0,61,4.7,38,990,120,4.7,3,0.17,300,7
6.03,Norway,Peas dry canned drained,100,70,452,107,0.5,0.1,0,0.1,0.3,0,16.2,14.7,1.5,0,5.1,6.9,1,0,0,60,5,0,0.3,0.1,0.05,0.6,0.1,11,0,0,20,1.8,380,150,25,0.7,0,0.09,89,3
6.031,Norway,Peas sugar snap Norwegian raw,94,86,176,42,0.1,0,0,0,0,0,5.3,1.2,4.1,0,2.9,3.5,0,0,0,138,11,0,0.3,0.17,0.04,1.1,0.04,43,0,46,54,1.1,0,212,31,0.7,0,0.09,74,2
6.083,Norway,Beans soya dry,100,8,1599,383,18.6,2.3,0,3.5,9.1,0,10.3,4.8,5.5,0,15.7,35.9,0,0,0,12,1,0,0.8,0.61,0.27,2.2,0.38,370,0,0,240,9.7,5,1730,250,4.3,14,1.55,650,6
6.084,Norway,Beans white dry,100,11,1317,312,0.8,0.2,0,0.1,0.4,0,45.2,40.6,4.6,0,15.2,23.4,0,0,0,0,0,0,0.2,0.44,0.15,0.5,0.32,388,0,0,240,10.4,16,1795,190,3.7,2,0.98,301,1
6.089,Norway,Beans mung dry,100,11,1248,295,1.1,0.3,0,0.1,0.5,0,42.4,40.9,1.5,0,10,23.9,0,0,0,24,2,0,0.5,0.36,0.26,2.1,0.38,140,0,0,89,6,12,1250,150,2.7,16,0.47,360,M
6.09,Norway,Beans red (kidney) dry,100,11,1242,294,1.4,0.2,0,0.1,0.8,0,40.5,38,2.5,0,15.7,22.1,0,0,0,11,1,0,0.5,0.65,0.19,2.1,0.4,130,0,4,100,6.4,18,1370,150,3,16,0.68,410,M
6.091,Norway,Peas chickpeas dry,100,10,1436,341,5.4,0.5,0,1.1,2.7,0,46.4,43.8,2.6,0,10.7,21.3,0.1,0,0,60,5,0,2.9,0.39,0.24,1.9,0.53,180,0,0,160,5.5,39,1000,130,3,2,0.95,310,1
6.098,Norway,Beans green French raw,100,91,114,27,0.1,0,0,0,0,0,3.4,1,2.4,0,3,1.7,0,0,0,110,9,0,0.1,0.05,0.06,0.7,0.1,57,0,7,51,1.2,0,284,26,0.4,0,0.07,40,1
6.104,Norway,Lentils green and brown dry,100,11,1297,307,2,0.2,0,0.3,0.8,0,41.6,40.4,1.1,0,11.2,25.1,0,0,0,60,5,0,0.3,0.41,0.27,2.2,0.93,110,0,0,71,11.1,12,940,110,3.9,105,1.02,350,1
6.105,Norway,Lentils green and brown boiled with salt,100,67,457,108,0.7,0.1,0,0.1,0.3,0,14.8,14.4,0.4,0,3.7,8.8,0,0,0,10,1,0,0,0.14,0.08,0.6,0.28,30,0,0,22,3.5,3,310,34,1.4,40,0.33,130,M
6.128,Norway,Peas chick peas canned,100,67,521,124,2.5,0.3,0,0.7,1.1,0,14.8,14.4,0.4,0,6.2,7.5,0.5,0,0,12,1,0,1.3,0.05,0.03,0.2,0.11,73,0,0,68,1.6,213,163,34,1.1,20,0.05,103,1
6.13,Norway,Lentils green canned,100,74,387,92,0.6,0.1,0,0.1,0.3,0,13.1,12.9,0.2,0,4.4,6.3,0.8,0,0,11,1,0,0.3,0.04,0.03,0.4,0.08,16,0,0,43,1.4,306,127,21,0.4,17,M,76,3
6.131,Norway,Lentils red canned,100,76,379,90,0.5,0.1,0,0.1,0.2,0,12.4,12.2,0.2,0,4.1,6.9,0.6,0,0,10,1,0,0.3,0.04,0.03,0.4,0.06,21,0,0,25,1.6,230,119,18,0.4,20,M,71,2
6.132,Norway,Beans black canned,100,69,447,106,1,0.2,0,0.1,0.5,0,12.8,12.5,0.3,0,6.8,8.1,0.6,0,0,0,0,0,0.1,0.08,0.04,0.4,0.05,19,0,0,75,2.1,226,218,31,0.7,0,M,91,1
6.133,Norway,Beans red kidney canned,100,68,449,107,0.7,0.1,0,0.1,0.4,0,12.7,11.7,1,0,7.2,8.8,0.6,0,0,0,0,0,0.1,0.08,0.04,0.4,0.07,29,0,0,79,1.9,256,244,30,0.9,0,M,104,1
6.134,Norway,Bean white large canned,100,70,412,98,0.8,0.1,0,0.1,0.5,0,12.4,11.7,0.7,0,6.8,6.9,0.6,0,0,0,0,0,0,0.04,0.04,0.4,0.11,22,0,0,44,1.3,240,320,34,0.5,0,M,91,4
6.735,Norway,Beans brown boiled,100,57,520,123,0.6,0.1,0,0,0.3,0,17.4,14.9,2.5,0,6.6,8.8,0,0,0,7,0,0,0.1,0.16,0.06,0.7,0.1,79,0,0,54,2,10,416,52,0.8,1,0.2,168,M
6.741,Norway,Beans green frozen,100,89,115,28,0.2,0.1,0,0,0.1,0,3,1.1,1.9,0,3.5,1.7,0,0,0,110,9,0,0.1,0.05,0.06,0.1,0.98,35,0,11,62,0.7,3,257,27,0.4,0,0.05,33,1
6.501,Norway,Blackberries raw,100,88,168,40,0.5,0,0,0,0.3,0,4.9,0,4.9,0,5.3,1.4,0,0,0,128,11,0,1.2,0.02,0.03,0.6,0.03,25,0,21,29,0.6,1,162,20,0.5,0,0.16,22,0
6.502,Norway,Blueberries raw,100,83,215,51,0.9,0,0,0.1,0.5,0,7.5,0,7.5,0,4.6,1,0,0,0,47,4,0,2,0.03,0.01,0.7,0.07,31,0,12,29,0.4,0,122,11,0.3,0,0.11,29,1
6.503,Norway,Raspberries raw,100,87,122,29,0.4,0,0,0,0.3,0,3.2,0,3.2,0,4.3,1.1,0,0,0,6,0,0,1.7,0.01,0.02,0.4,0.04,28,0,17,16,0.4,0,186,21,0.3,0,0.08,45,0
6.504,Norway,Strawberries raw,98,88,144,34,0.2,0,0,0,0.2,0,6.6,0,6.6,0,2,0.5,0,0,0,9,1,0,0.7,0.02,0.02,0.4,0.07,49,0,69,20,0.3,1,197,14,0.1,0,0.05,29,0
6.506,Norway,Cherries raw,86,83,174,41,0,0,0,0,0,0,9,0,9,0,1.1,0.7,0,0,0,770,64,0,0.6,0.04,0.02,0.2,0.03,4,0,4,18,0.3,0,220,13,0.1,0,0.1,25,0
6.507,Norway,Cherries sweet raw,89,83,221,52,0.1,0,0,0,0,0,11.3,0,11.3,0,1.3,0.9,0,0,0,69,6,0,0.3,0.03,0.01,0.1,0.03,11,0,9,14,0.2,0,214,10,0.1,0,0.08,23,0
6.508,Norway,Cloudberries raw,100,84,191,46,1.1,0.1,0,0.1,0.7,0,4.4,0,4.4,0,6,1.6,0,0,0,140,12,0,3.2,0.02,0.02,0.5,0.07,49,0,95,17,0.5,1,218,30,0.6,M,0.07,41,M
6.512,Norway,Redcurrants raw,100,81,223,53,1.2,0.3,0,0.2,0.6,0,6.9,0,6.9,0,5.1,1.2,0,0,0,25,2,0,1,0.01,0.01,0.4,0.06,7,0,27,50,0.7,1,294,15,0.2,0,0.1,53,0
6.513,Norway,Blackcurrants raw,100,78,230,55,1,0.1,0,0.2,0.4,0,7.6,0,7.6,0,5.2,1.3,0,0,0,99,8,0,2,0.02,0.01,0.3,0.07,15,0,159,65,1.3,0,346,26,0.2,0,0.11,68,0
6.514,Norway,Gooseberries raw,98,89,155,37,0.6,0.1,0,0.1,0.4,0,5.4,0,5.4,0,3.4,0.8,0,0,0,119,10,0,0.4,0.04,0.03,0.3,0.08,9,0,28,34,0.4,3,148,10,0.1,0,0.06,28,0
6.515,Norway,Whortleberries red cowberries raw,100,83,183,44,0.6,0,0,0.1,0.3,0,7,0,7,0,3.7,0.7,0,0,0,9,1,0,1.5,0.01,0.01,0.6,0.02,22,0,8,25,0.3,0,118,11,0.2,0,0.1,26,0
6.517,Norway,Pineapple raw,51,86,190,45,0.1,0,0,0,0,0,9.8,0,9.8,0,1.4,0.5,0,0,0,35,3,0,0,0.08,0.03,0.5,0.11,18,0,48,13,0.3,1,109,12,0.1,0,0.11,8,1
6.52,Norway,Orange raw,78,88,156,37,0.1,0,0,0,0,0,7.2,0,7.2,0,1.8,0.9,0,0,0,22,2,0,0.3,0.09,0.04,0.3,0.06,28,0,51,42,0.1,0,193,13,0.1,0,0.04,14,0
6.521,Norway,Apricots raw,93,87,154,36,0.1,0,0,0,0,0,7.2,0,7.2,0,1.6,0.9,0,0,0,405,34,0,4,0.04,0.05,0.5,0.08,5,0,6,15,0.5,2,270,11,0.1,0,0.06,20,1
6.524,Norway,Avocado raw,74,70,804,196,19.6,3.4,0,12.7,2.6,0,0.5,0,0.5,0,4.8,1.9,0,0,0,48,4,0,3.4,0.07,0.1,1.8,0.37,116,0,3,14,0.3,5,600,32,0.4,0,0.23,67,2
6.525,Norway,Banana raw,66,76,350,83,0.3,0.1,0,0,0.1,0,18.1,4.4,13.9,0,1.6,1.1,0,0,0,19,2,0,0.2,0.03,0.07,0.7,0.37,15,0,9,6,0.3,1,416,35,0.2,1,0.08,22,0
6.526,Norway,Clementine raw,77,86,191,45,0.2,0,0,0,0,0,9.2,0,9.2,0,1.7,0.8,0,0,0,73,6,0,0.2,0.09,0.03,0.6,0.08,24,0,49,30,0.1,1,177,10,0.1,0,0.04,21,0
6.528,Norway,Grapes unspecified type raw,96,83,263,62,0.2,0,0,0,0,0,13.8,0,13.8,0,1.1,0.7,0,0,0,26,2,0,0.3,0.07,0.07,0.2,0.09,5,0,2,12,0.3,2,275,9,0.1,0,0.13,20,0
6.529,Norway,Apple Norwegian raw,91,86,199,47,0.1,0,0,0,0,0,10,0.1,9.9,0,2.5,0.3,0,0,0,11,1,0,0.4,0.02,0.01,0.2,0.05,1,0,10,5,0.1,0,133,5,0,0,0.04,12,0
6.532,Norway,Peach raw,96,89,177,42,0.2,0,0,0.1,0.1,0,8.4,0,8.4,0,1.5,0.9,0,0,0,162,13,0,0.7,0.02,0.03,0.8,0.02,4,0,7,6,0.2,0,190,9,0.2,0,0.07,20,0
6.538,Norway,Grapefruit raw,50,91,142,33,0.1,0,0,0,0,0,7,0,7,0,1.1,0.6,0,0,0,552,46,0,0.1,0.04,0.02,0.2,0.04,10,0,34,12,0.1,0,139,8,0.1,1,0.05,8,0
6.539,Norway,Kiwi fruit raw,74,83,249,59,0.6,0.1,0,0,0.2,0,11.2,0.2,11,0,2,1.2,0,0,0,43,3,0,1.5,0.02,0.05,0.3,0.06,34,0,105,20,0.3,3,316,14,0.1,3,0.15,29,1
6.542,Norway,Mango raw,71,83,279,66,0.4,0.1,0,0.1,0.1,0,14,0.3,13.7,0,1.6,0.8,0,0,0,640,53,0,0.9,0.03,0.04,0.7,0.12,43,0,36,11,0.2,1,168,10,0.1,1,0.11,14,0
6.543,Norway,Melon water raw,46,90,150,35,0.1,0,0,0,0,0,7.6,0,7.6,0,0.5,0.8,0,0,0,116,10,0,0.1,0.05,0.01,0.1,0.14,2,0,8,7,0.3,2,100,8,0.2,0,0.03,9,0
6.544,Norway,Plums raw,94,84,186,44,0.1,0,0,0,0,0,9.3,0.2,9.1,0,2,0.5,0,0,0,45,4,0,0.4,0.02,0.02,0.4,0.04,1,0,7,11,0.1,0,199,9,0.1,0,0.07,21,0
6.546,Norway,Pear Norwegian raw,90,84,182,43,0.1,0,0,0,0,0,8,0.1,7.9,0,4.5,0.4,0,0,0,20,2,0,0.4,0.02,0.02,0.2,0.02,4,0,8,10,0.1,0,164,8,0.1,0,0.1,16,0
6.55,Norway,Lemon raw,53,89,95,23,0.3,0,0,0,0.1,0,2.5,0,2.5,0,2.8,1.1,0,0,0,3,0,0,0.2,0.04,0.02,0.1,0.08,11,0,53,26,0.6,2,138,8,0.1,0,0.04,16,0
6.581,Norway,Passion fruit raw,61,75,184,44,0.4,0.1,0,0.1,0.1,0,5.8,0,5.8,0,3.3,2.6,0,0,0,360,30,0,1.8,0.03,0.12,1.5,0.02,10,0,23,11,1.3,19,200,29,0.8,1,M,64,1
6.595,Norway,Cherimoya raw,69,79,296,70,0.7,0.2,0,0,0.2,0,12.9,0,12.9,0,3,1.6,0,0,0,2,0,0,0.3,0.1,0.13,0.6,0.26,23,0,13,10,0.3,7,287,17,0.2,1,0.07,26,M
6.596,Norway,Pomegranate raw,66,78,338,80,1.2,0.1,0,0.1,0.1,0,13.7,0,13.7,0,4,1.7,0,0,0,0,0,0,0.6,0.07,0.05,0.3,0.08,38,0,10,10,0.3,3,236,12,0.4,1,0.16,36,M
6.597,Norway,Guava raw,88,85,165,40,1,0.3,0,0.1,0.4,0,5,0.1,4.9,0,3.7,0.8,0,0,0,380,32,0,0.7,0.04,0.04,1,0.14,49,0,230,13,0.4,5,230,12,0.2,1,0.1,25,M
6.598,Norway,Elderberries raw,94,80,212,51,0.5,0,0,0.1,0.2,0,7.4,0,7.4,0,7,0.7,0,0,0,60,5,0,1,0.07,0.06,0.5,0.23,17,0,36,38,1.6,6,280,5,0.1,1,0.06,39,3
6.599,Norway,Prickly pear raw,75,85,208,49,0.3,0.1,0,0.1,0.1,0,9.7,0,9.7,0,2.5,0.7,0,0,0,30,2,0,0,0.02,0.04,0.4,0.02,5,0,22,53,0.4,4,210,57,0.6,1,M,27,M
6.6,Norway,Melon cantaloupe raw,51,90,162,38,0.2,0,0,0,0.1,0,7.9,0,7.9,0,0.9,0.8,0,0,0,2000,167,0,0,0.04,0.02,0.7,0.07,21,0,37,9,0.2,16,267,12,0.2,0,0.04,15,0
6.601,Norway,Kumquat raw,93,81,277,66,0.9,0.1,0,0.2,0.2,0,9.4,0,9.4,0,6.5,1.9,0,0,0,0,0,0,0.2,0.04,0.09,0.4,0.04,17,0,44,62,0.9,10,186,20,0.2,2,0.1,19,M
6.603,Norway,Lime raw,74,88,71,17,0.2,0,0,0,0,0,1.7,0,1.7,0,2.8,0.7,0,0,0,30,2,0,0.2,0.03,0.02,0.2,0.04,8,0,29,33,0.6,2,102,6,0.1,0,0.06,18,0
6.604,Norway,Lychee raw,60,82,297,70,0.4,0.1,0,0.1,0.1,0,15.2,0,15.2,0,1.3,0.8,0,0,0,0,0,0,0.1,0.01,0.06,0.6,0.1,14,0,71,5,0.3,1,171,10,0.1,1,0.15,31,1
6.605,Norway,Nectarine raw,91,87,179,42,0.3,0,0,0.1,0.1,0,8,0.1,7.9,0,1.7,1.1,0,0,0,150,12,0,0.8,0.03,0.03,1.1,0.02,5,0,5,6,0.3,0,201,9,0.2,0,0.09,26,0
6.606,Norway,Papaya raw,62,88,166,39,0.3,0.1,0,0.1,0,0,7.8,0,7.8,0,1.7,0.5,0,0,0,274,23,0,0.3,0.02,0.03,0.4,0.04,37,0,61,20,0.2,8,182,21,0.1,1,0.04,10,1
6.607,Norway,Crab apple raw,92,79,132,31,0.3,0,0,0,0.1,0,5.8,M,5.8,0,2,0.4,0,0,0,24,2,0,0.6,0.03,0.02,0.1,0.05,3,0,8,18,0.4,1,194,7,0,1,0.07,15,M
6.61,Norway,Melon honeydew raw,46,90,156,37,0.1,0,0,0,0,0,8.1,0,8.1,0,0.8,0.5,0,0,0,30,2,0,0,0.04,0.01,0.4,0.09,19,0,18,6,0.2,18,228,10,0.1,0,0.02,11,0
6.755,Norway,Grapes blue raw,96,83,227,54,0.2,0,0,0,0,0,11.7,0,11.7,0,1.1,0.7,0,0,0,32,3,0,0.3,0.07,0.07,0.2,0.09,6,0,2,12,0.3,2,261,9,0.1,0,0.13,20,0
6.756,Norway,Grapes green raw,96,82,300,71,0.2,0,0,0,0,0,16,0,15.9,0,1.1,0.7,0,0,0,20,2,0,0.3,0.07,0.07,0.2,0.09,4,0,2,12,0.4,2,288,9,0.1,0,0.13,20,0
6.757,Norway,Apple imported raw,90,86,209,49,0.2,0,0,0,0,0,10.6,0,10.6,0,2,0.3,0,0,0,23,2,0,0.2,0.02,0.03,0.1,0.04,1,0,3,6,0.1,1,147,6,0,0,0.03,107,0
6.758,Norway,Apple unspecified type raw,90,86,209,50,0.2,0,0,0,0,0,10.6,0,10.5,0,2.1,0.3,0,0,0,22,2,0,0.2,0.02,0.02,0.1,0.04,1,0,4,5,0.1,1,144,6,0,0,0.03,93,0
6.759,Norway,Pear imported raw,90,85,185,44,0.1,0,0,0,0,0,8.9,0,8.9,0,2.9,0.4,0,0,0,22,2,0,0.2,0.01,0.02,0.2,0.03,7,0,3,10,0.2,1,211,9,0.1,0,0.08,11,0
6.76,Norway,Pear unspecified type raw,90,85,184,44,0.1,0,0,0,0,0,8.8,0,8.8,0,3,0.4,0,0,0,21,2,0,0.2,0.01,0.02,0.2,0.03,7,0,4,10,0.2,1,207,9,0.1,0,0.08,11,0
6.764,Norway,Black chokeberry raw,100,85,210,50,0.1,0,0,0,0,0,8.8,0,8.8,0,5.6,0.7,0,0,0,1130,94,0,1.4,0.02,0.02,0.3,0.03,7,0,28,32,0.9,3,218,16,0.3,0,M,72,2
6.765,Norway,Cranberry raw,98,87,115,28,0.1,0,0,0,0,0,4,0,4,0,4.6,0.4,0,0,0,36,3,0,1.2,0.01,0.02,0.1,0.06,1,0,13,15,0.7,1,80,8,0.3,0,0.05,9,0
6.766,Norway,Cape gooseberry raw,94,80,268,64,0.6,0.2,0,0.1,0.1,0,10.7,0,10.7,0,4.2,1.8,0,0,0,1650,137,0,0.7,0.11,0.04,2.8,0.26,51,0,11,8,0.8,1,382,23,0.4,2,M,39,1
6.767,Norway,Persimmon kaki fruit raw,84,75,274,65,0.3,0,0,0.1,0.2,0,12,0,12,0,5.9,0.7,0,0,0,253,21,0,0.7,0.03,0.02,0.1,0.1,8,0,7,8,0.2,1,208,9,0.1,1,0.11,17,M
6.768,Norway,Carambola raw,97,91,154,36,0.3,0.1,0,0.1,0.1,0,7.3,0.2,7.1,0,1.3,0.5,0,0,0,25,2,0,0.2,0.03,0.03,0.4,0.02,12,0,31,5,0.6,2,150,6,0.1,1,0.12,15,0
6.769,Norway,Nut coco raw,52,47,1473,357,33.5,29.7,0,1.4,0.4,0,6.2,0,6.2,0,9,3.3,0,0,0,0,0,0,0.2,0.07,0.02,0.5,0.05,26,0,3,14,2.4,20,356,32,1.1,2,0.43,113,0
6.77,Norway,Melon Galia raw,65,92,111,26,0.1,0,0,0,0,0,5.6,0,5.6,0,0.4,0.5,0.1,0,0,15,1,0,0.1,0.03,0.01,0.4,0.09,3,0,15,13,0.2,31,150,12,0.1,0,0,10,0
6.771,Norway,Pummelo pomelo raw,61,90,141,33,0.2,0,0,0.1,0.1,0,6.8,0,6.8,0,1,0.6,0,0,0,17,1,0,0.1,0.05,0.03,0.2,0.04,26,0,45,27,0.3,1,230,6,0.1,M,0.05,20,0
6.772,Norway,Rosehip raw,65,83,224,53,0.5,M,0,M,M,0,8.6,M,M,0,6.1,0.6,0.1,0,0,11400,950,0,M,0.06,0.07,0.5,0.05,M,0,840,184,0.2,24,410,28,M,0,0.18,35,1
6.773,Norway,Rowan berry raw,100,86,167,40,0,0,0,0,0,0,6.3,0,6.3,0,6,0.7,0,0,0,31,3,0,1.2,0.04,0.07,0.4,0.07,10,0,98,41,0.9,1,330,24,0.3,0,M,40,1
6.774,Norway,Bog blueberry raw,100,85,268,63,0,0,0,0,0,0,14.3,0,14.3,0,1.8,0.6,0,0,0,13,1,0,1.8,0.03,0.03,0.4,0.06,6,0,38,15,0.7,3,103,7,0.3,0,0.08,9,1
6.505,Norway,Strawberries frozen 250 g sugar/kg berries,100,71,457,108,0.2,0,0,0,0.1,0,25.3,0,25.3,20,1.6,0.4,0,0,0,7,1,0,0.6,0.02,0.02,0.3,0.06,39,0,55,16,0.2,1,158,11,0.1,0,0.05,23,0
6.509,Norway,Cloudberries frozen 250 g sugar/kg berries,100,67,493,117,0.9,0.1,0,0.1,0.6,0,23.5,0,23.5,20,4.8,1.3,0,0,0,112,9,0,2.6,0.02,0.02,0.4,0.06,39,0,76,14,0.4,1,174,24,0.5,0,0.07,33,M
6.516,Norway,Whortleberries red frozen 500 g sugar/kg,100,56,687,162,0.4,0,0,0,0.2,0,37.9,0,37.9,33,2.5,0.5,0,0,0,7,0,0,1,0.01,0.01,0.4,0.01,15,0,5,17,0.2,0,79,7,0.1,0,0.09,17,0
6.518,Norway,Pineapple canned in natural juice,100,87,217,51,0,0,0,0,0,0,12.2,0,12.2,0,0.5,0.3,0,0,0,12,1,0,0,0.09,0.01,0.2,0.09,1,0,11,8,0.5,1,71,13,0.1,0,0.08,5,0
6.519,Norway,Pineapple canned in syrup,100,82,293,69,0,0,0,0,0,0,16.5,0,16.5,12,0.5,0.5,0,0,0,11,1,0,0.1,0.07,0.01,0.2,0.07,1,0,13,6,0.2,2,79,11,0.1,0,0.02,5,0
6.522,Norway,Apricots canned in syrup,100,80,294,69,0.1,0,0,0,0,0,16.1,0,16.1,12,1.2,0.4,0,0,0,150,12,0,0.9,0.01,0.01,0.3,0.06,2,0,5,19,0.2,10,150,5,0.1,0,0,8,0
